OBJNAME,OBJNAME_SOURCE,GAIAID,GAIAID_SOURCE,RA,RA_SOURCE,DEC,DEC_SOURCE,PMRA,PMRA_SOURCE,PMDE,PMDE_SOURCE,PLX,PLX_SOURCE,RV,RV_SOURCE,GMAG,GMAG_SOURCE,BPMAG,BPMAG_SOURCE,RPMAG,RPMAG_SOURCE,EPOCH,EPOCH_SOURCE,TEFF,TEFF_SOURCE,ALIASES,ALIASES_SOURCE,USED
GL905,input,1926461164913660160,gaia-query-id-gsheet,355.47999369869643,gaia-query-id-input,44.170596761287726,gaia-query-id-input,112.69222419777644,gaia-query-id-input,-1592.0552364762707,gaia-query-id-input,316.9558463919487,gaia-query-id-input,NAN,input,10.365541458129883,gaia-query-id-input,12.559549331665039,gaia-query-id-input,9.028447151184082,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GL905|GJ   905|ASCC  451737|Ci 20 1445|CSI+43-23394|CSI+43-23394  1|CSV   5777|GAT 1360|GCRV 14848|GEN# +6.10010905|GEN# +9.80171010|G 171-10|G 190-42|IRAS 23394+4354|JP11  5182|Karmn J23419+441|LFT 1816|LHS   549|LSPM J2341+4410|LTT 16985|2MASS J23415498+4410407|NLTT 57692|8pc 316.00|PLX 5736|PLX 5736.00|PM 23394+4355|PM J23419+4410|RAFGL  905|Ross  248|1RXS J234155.0+441047|UBV M  42997|USNO 275|USNO 908|USNO-B1.0 1341-00523884|V* HH And|WEB 20625|WISEA J234155.15+441022.1|Zkh 353|[FS2003] 1203|[GKL99] 454|[RHG95]  3743|Gaia DR2 1926461164913660160,SIMBAD,1
TOI-1278,input,1867491607542113536,gaia-query-id-gsheet,320.47844415398913,gaia-query-id-input,35.648624982810034,gaia-query-id-input,-89.55569627034998,gaia-query-id-input,-46.868162915745586,gaia-query-id-input,13.202843084369707,gaia-query-id-input,-29.592036086316195,gaia-query-id-input,12.754328727722168,gaia-query-id-input,13.716791152954102,gaia-query-id-input,11.794553756713867,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TOI-1278,None,1
V582AUR,input,182897956784147328,gaia-query-id-gsheet,81.45473443988321,gaia-query-id-input,34.876167024341065,gaia-query-id-input,1.4530565575651588,gaia-query-id-input,-3.6647956474799326,gaia-query-id-input,1.0379199303719306,gaia-query-id-input,NAN,input,15.002847671508789,gaia-query-id-input,15.550700187683105,gaia-query-id-input,14.290640830993652,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,V582AUR,None,1
HD189733,input,1827242816201846144,gaia-query-id-gsheet,300.18212228285347,gaia-query-id-input,22.709775924571368,gaia-query-id-input,-3.294453262018216,gaia-query-id-input,-250.2246973916767,gaia-query-id-input,50.56847244509109,gaia-query-id-input,-2.5457588119394003,gaia-query-id-input,7.414322853088379,gaia-query-id-input,7.913022041320801,gaia-query-id-input,6.808008670806885,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,HD189733|HD 189733|** BAK    1A|AG+22 2072|ASCC  807144|BD+22  3887|EXO 195834+2234.6|GC 27741|GEN# +1.00189733|GJ  4130|GSC 02141-00972|HIC  98505|HIP  98505|LSPM J2000+2242|LTT 15851|2MASS J20004370+2242391|NLTT 48568|PPM 110211|1RXS J200043.3+224240|SAO  88060|SKY# 37530|SPOCS 3132|TYC 2141-972-1|USNO-B1.0 1127-00538857|uvby98 100189733|V* V452 Vul|WDS J20007+2243A|WISEA J200043.63+224236.1|Wolf  864|YZ  22  7419|Gaia DR2 1827242816201846144|Gaia DR1 1827242811876888960,SIMBAD,1
HR4687,input,1692365552989740928,gaia-query-id-gsheet,184.70767666519296,gaia-query-id-input,75.16057807509254,gaia-query-id-input,-35.41430850234652,gaia-query-id-input,4.102765894597008,gaia-query-id-input,10.140641218459756,gaia-query-id-input,NAN,input,5.434864521026611,gaia-query-id-input,5.488580226898193,gaia-query-id-input,5.419060707092285,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,HR4687|HD 107193|AG+75  540|BD+75   470|EXO 1216.6+7526|FK5 2986|GC 16797|GCRV  7379|GEN# +1.00107193|GSC 04550-02114|HIC  60044|HIP  60044|HR  4687|IRAS 12165+7526|2MASS J12184995+7509379|PLX 2837|PLX 2837.00|PMC 90-93  1312|PPM   8128|Pul -3  930127|ROT  1805|SAO   7540|SKY# 23071|TD1 16203|TYC 4550-2114-1|UBV   11066|uvby98 100107193|WEB 10672|Gaia DR2 1692365552989740928,SIMBAD,1
HR6025,input,1643563042195991424,gaia-query-id-gsheet,241.5815810219019,gaia-query-id-input,67.81040729223767,gaia-query-id-input,-36.09625624167683,gaia-query-id-input,63.336055294455505,gaia-query-id-input,12.521668363572847,gaia-query-id-input,NAN,input,5.411320209503174,gaia-query-id-input,5.426241397857666,gaia-query-id-input,5.452073574066162,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,HR6025|HD 145454|AG+67  690|BD+68   864|FK5 3276|GC 21705|GCRV  9286|GEN# +1.00145454|GSC 04419-02888|HIC  78893|HIP  78893|HR  6025|2MASS J16061971+6748365|N30 3620|PLX 3670|PLX 3670.00|PPM  19733|ROT  2289|SAO  16962|SKY# 29071|TD1 18940|TYC 4419-2888-1|UBV   13759|uvby98 100145454|WEB 13335|Gaia DR2 1643563042195991424,SIMBAD,1
GL617B,input,1642642957122493824,gaia-query-id-gsheet,244.18343117344804,gaia-query-id-input,67.25662827979252,gaia-query-id-input,-483.1676487607573,gaia-query-id-input,89.26611882464506,gaia-query-id-input,92.89762497186734,gaia-query-id-input,NAN,input,9.608551979064941,gaia-query-id-input,10.977083206176758,gaia-query-id-input,8.487093925476074,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GL617B|GJ   617 B|** ENG   57B|AC +67  5226|AC +67  5226-0|ASCC   86598|CCDM J16167+6715B|CSI+67   935  2|GALEX 6370950986031173392|GCRV 66176|GEN# +1.00147379B|GEN# +1.20147379|G 240-15|G 225-58|G 257-33|GSC 04195-01167|HIC  79762|HIP  79762|IDS 16166+6729 B|IDS 16165+6729 B|LFT 1264|LHS  3176|LSPM J1616+6715|LTT 14864|2MASS J16164537+6715224|NLTT 42489|PM J16167+6715|TYC 4195-1167-1|UBV   13870|UCAC4 787-024324|USNO-B1.0 1572-00194547|V* EW Dra|VVO 405|WDS J16167+6714B|WEB 13499|WISEA J161644.44+671523.3|[RHG95]  2567|Gaia DR2 1642642957122493824|Gaia DR1 1642642952826225024,SIMBAD,1
GL687,input,1637645127018395776,gaia-query-id-gsheet,264.10417311195084,gaia-query-id-input,68.33367405672519,gaia-query-id-input,-320.6355727083718,gaia-query-id-input,-1269.5279061432707,gaia-query-id-input,219.7807268372406,gaia-query-id-input,NAN,input,8.027544021606445,gaia-query-id-input,9.411893844604492,gaia-query-id-input,6.885950565338135,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GL687|LHS   450|** STU   10B|AG+68  732|ASCC   88385|BD+68   946|CCDM J17366+6822B|Ci 18 2354|Ci 20 1053|2E  3930|2E 1736.7+6822|GAT  732|GC 23926|GCRV 10198|GEN# +0.06800946|G 240-63|G 258-11|GJ   687|HIC  86162|HIP  86162|IDS 17370+6826 A|IRAS 17366+6822|JP11   237|Karmn J17364+683|LFT 1364|LSPM J1736+6820|LTT 15232|2MASS J17362594+6820220|MCC 322|NLTT 45190|8pc 220.85|PLX 4029|PLX 4029.00|PM J17364+6820|PPM  20469|RX J1736.4+6828|RX J1736.4+6820|1RXS J173627.2+682031|SAO  17568|TYC 4428-1943-1|UBV   15039|UBV M   4844|UCAC4 792-027376|USNO-B1.0 1583-00174990|WDS J17364+6820B|WEB 14533|Zkh 260|[GHM2003] 2100|[RHG95]  2797|[ZEH2003] RX J1736.4+6820  1|Gaia DR2 1637645127018395776|Gaia DR1 1637645328881199360,SIMBAD,1
CWTAU,input,163184091252903936,gaia-query-id-gsheet,63.57089090743795,gaia-query-id-input,28.182608665807507,gaia-query-id-input,8.278403079939682,gaia-query-id-input,-24.158765918525106,gaia-query-id-input,7.55035419668531,gaia-query-id-input,NAN,input,12.928546905517578,gaia-query-id-input,13.799646377563477,gaia-query-id-input,11.68838119506836,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,CWTAU|2MASS J04141700+2810578|AKARI-IRC-V1 J0414170+281058|CSI+28-04113|GCRV 54857|GSC 01827-01207|HBC  25|HH  220|IRAS 04112+2803|Kim 3-39|MHA 259-3|PDS   5|PSCz P04112+2803|SSTtau 041417.0+281057|SV* SVS   688|SV* P  2613|UBV    4099|UCAC2  41665643|V* CW Tau|WISE J041417.00+281057.6|XEST 20-OM-005|XEST 20-046|[ABG2007] 321|[GBA2007] 302|[GMM2009] Tau L1495 18|[OMK98]  4|AAVSO 0408+27|Gaia DR2 163184091252903936,SIMBAD,1
82UMA,input,1560127186438933760,gaia-query-id-gsheet,204.87589433023257,gaia-query-id-input,52.921448311802266,gaia-query-id-input,-136.3774617447632,gaia-query-id-input,56.05851550155863,gaia-query-id-input,19.057624782185542,gaia-query-id-input,NAN,input,5.422179222106934,gaia-query-id-input,5.50984525680542,gaia-query-id-input,5.358896732330322,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,82UMA|*  82 UMa|AG+53  912|BD+53  1640|GC 18473|GCRV  8077|GEN# +1.00119024|GSC 03851-00126|HD 119024|HIC  66634|HIP  66634|HR  5142|IRAS 13375+5310|2MASS J13393044+5255164|PLX 3123|PLX 3123.00|PPM  34131|ROT  1984|SAO  28832|SKY# 25105|TD1 16984|TYC 3851-126-1|UBV   12241|UBV M  19616|uvby98 100119024|WEB 11754|WISE J133930.29+525517.0|YZ  53  4333|Gaia DR2 1560127186438933760,SIMBAD,1
DOTAU,input,148449913884294528,gaia-query-id-gsheet,69.61914697103495,gaia-query-id-input,26.180317029110736,gaia-query-id-input,6.128117982664835,gaia-query-id-input,-21.339538453258786,gaia-query-id-input,7.174606406818927,gaia-query-id-input,NAN,input,12.395218849182129,gaia-query-id-input,13.324254035949707,gaia-query-id-input,11.275832176208496,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,DOTAU|2MASS J04382858+2610494|AKARI-IRC-V1 J0438285+261048|CSI+26-04354|EPIC 248049475|GCRV 55265|HBC  67|HH  230|IRAS 04353+2604|ITG  7|JCMTSE J043828.8+261050|JCMTSF J043828.8+261050|Kim 1-20|MHA 259-15|SSTc2d J043828.6+261049|SSTtau 043828.5+261049|SV* SVS  1086|UBV    4459|UCAC2  40978501|V* DO Tau|WDS J04385+2611C|WISE J043828.58+261049.4|[OMK98] 34|[TNS87]  3|Gaia DR2 148449913884294528,SIMBAD,1
V830TAU,input,147831571737487488,gaia-query-id-gsheet,68.29182586181001,gaia-query-id-input,24.5619241093963,gaia-query-id-input,7.247149415772014,gaia-query-id-input,-21.229668701077284,gaia-query-id-input,7.657143471413604,gaia-query-id-input,13.449446890915041,gaia-query-id-input,11.692837715148926,gaia-query-id-input,12.594632148742676,gaia-query-id-input,10.756246566772461,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,V830TAU|2MASS J04331003+2433433|1E 0430.2+2459|2E  1085|2E 0430.1+2427|EPIC 247822311|GBS-VLA J043310.04+243343.1|GSC 01833-00843|HBC 405|IRAS C04301+2427|NAME WK X-2|NAME WK X-Ray 2|2RXP J043310.3+243345|1RXS J043309.8+243359|SSTc2d J043310.0+243343|SSTtau 043310.0+243343|1SWASP J043310.02+243343.7|TAP 46|V* V830 Tau|WISE J043310.03+243343.1|WK81 2|XEST 04-016|[FK83] LDN 1529 18|[GBA2007] 1542|[LLQ2015] TMO 35|[MWF83] P4|Gaia DR2 147831571737487488,SIMBAD,1
